,ori_income_high_per,ori_income_high,ori_income_low_per,ori_income_low,tract_id,ori_income_high_per_20,ori_income_high_20,ori_income_low_per_20,ori_income_low_20,ori_income_high_per_21,ori_income_high_21,ori_income_low_per_21,ori_income_low_21,income_high_20_19,income_high_21_20,income_low_20_19,income_low_21_20,income_high_low_19,income_high_low_20,income_high_low_21,high_low_perct_20_19,high_low_perct_21_20
737,0.806433874,5866,0.193566126,1408,36061017300,0.766285038,3882,0.233714962,1184,0.732399425,2039,0.267600575,745,-0.338220252,-0.474755281,-0.189189189,-0.370777027,4458,2698,1294,-0.149031063,-0.103978254
738,0.784932389,2438,0.215067611,668,36061017401,0.788571429,2070,0.211428571,555,0.738209817,767,0.261790183,272,-0.150943396,-0.629468599,-0.203603604,-0.50990991,1770,1515,495,0.052660207,-0.119558689
739,0.719725819,945,0.280274181,368,36061017402,0.683802134,705,0.316197866,326,0.706896552,287,0.293103448,119,-0.253968254,-0.592907801,-0.128834356,-0.634969325,577,379,168,-0.125133898,0.042061524
740,0.816371334,5206,0.183628666,1171,36061017500,0.78575388,2835,0.21424612,773,0.754593176,1725,0.245406824,561,-0.455436035,-0.391534392,-0.514877102,-0.274256145,4035,2062,1164,0.059441067,-0.117278247
741,0.84320766,7045,0.15679234,1310,36061017700,0.823904382,5170,0.176095618,1105,0.81496063,2484,0.18503937,564,-0.266146203,-0.519535783,-0.185520362,-0.48959276,5735,4065,1920,-0.080625841,-0.029943023
742,0.816384467,8052,0.183615533,1811,36061017800,0.798602097,7998,0.201397903,2017,0.801837014,4103,0.198162986,1014,-0.006706408,-0.486996749,0.102131879,-0.497273178,6241,5981,3089,-0.108838287,0.010276429
743,0.826817108,6302,0.173182892,1320,36061017900,0.791590074,3445,0.208409926,907,0.765285996,1940,0.234714004,595,-0.453348143,-0.436865022,-0.455347299,-0.34399118,4982,2538,1345,0.001999155,-0.092873842
744,0.826847398,3782,0.173152602,792,36061018000,0.819201995,2628,0.180798005,580,0.799891245,1471,0.200108755,368,-0.305129561,-0.440258752,-0.365517241,-0.365517241,2990,2048,1103,0.06038768,-0.074741511
745,0.782490328,5461,0.217509672,1518,36061018100,0.803567809,3964,0.196432191,969,0.769849246,2298,0.230150754,687,-0.274125618,-0.420282543,-0.566563467,-0.291021672,3943,2995,1611,0.292437849,-0.129260871
746,0.837904989,8431,0.162095011,1631,36061018200,0.808230124,6069,0.191769876,1440,0.810146042,3162,0.189853958,741,-0.280156565,-0.478991597,-0.132638889,-0.485416667,6800,4629,2421,-0.147517676,0.00642507
747,0.826601512,10826,0.173398488,2271,36061018300,0.805907173,6112,0.194092827,1472,0.813068042,3310,0.186931958,761,-0.435433216,-0.458442408,-0.542798913,-0.483016304,8555,4640,2549,0.107365697,0.024573896
748,0.807161032,4441,0.192838968,1061,36061018400,0.813333333,3721,0.186666667,854,0.806186564,1668,0.193813436,401,-0.162125647,-0.551733405,-0.242388759,-0.530444965,3380,2867,1267,0.080263111,-0.02128844
749,0.841546997,5157,0.158453003,971,36061018500,0.840057637,3498,0.159942363,666,0.857425743,2165,0.142574257,360,-0.321698662,-0.3810749,-0.457957958,-0.459459459,4186,2832,1805,0.136259296,0.07838456
750,0.796882164,1738,0.203117836,443,36061018600,0.791352768,2416,0.208647232,637,0.742784711,3809,0.257215289,1319,0.390103567,0.576572848,0.30455259,1.070643642,1295,1779,2490,0.085550977,-0.494070794
751,0.851232546,4938,0.148767454,863,36061018700,0.812464265,2842,0.187535735,656,0.79160105,1508,0.20839895,397,-0.424463345,-0.469387755,-0.31554878,-0.394817073,4075,2186,1111,-0.108914565,-0.074570682
752,0.822776544,6300,0.177223456,1357,36061018800,0.82504817,4282,0.17495183,908,0.77880331,2447,0.22119669,695,-0.32031746,-0.428538066,-0.494493392,-0.234581498,4943,3374,1752,0.174175932,-0.193956569
753,0.834416589,5392,0.165583411,1070,36061018900,0.828047123,3655,0.171952877,759,0.799139168,1671,0.200860832,420,-0.322143917,-0.542818057,-0.409749671,-0.446640316,4322,2896,1251,0.087605754,-0.096177741
754,0.803147128,5104,0.196852872,1251,36061019000,0.826294821,4148,0.173705179,872,0.773318872,1426,0.226681128,418,-0.187304075,-0.656219865,-0.434633028,-0.520642202,3853,3276,1008,0.247328952,-0.135577663
755,0.826797386,5313,0.173202614,1113,36061019100,0.838383838,3569,0.161616162,688,0.794860028,1732,0.205139972,447,-0.328251459,-0.514710003,-0.617732558,-0.350290698,4200,2881,1285,0.289481099,-0.164419305
756,0.600214362,1680,0.399785638,1119,36061019200,0.616397621,1451,0.383602379,903,0.584960938,599,0.415039063,425,-0.136309524,-0.587181254,-0.239202658,-0.529346622,561,548,174,0.102893134,-0.057834632
757,0.828148148,6149,0.171851852,1276,36061019300,0.795424665,3025,0.204575335,778,0.8116107,1426,0.1883893,331,-0.508050089,-0.528595041,-0.640102828,-0.574550129,4873,2247,1095,0.132052738,0.045955087
758,0.764341085,4930,0.235658915,1520,36061019400,0.790941544,3545,0.209058456,937,0.765987025,1653,0.234012975,505,-0.280933063,-0.53370945,-0.622198506,-0.461045891,3410,2608,1148,0.341265443,-0.072663559
759,0.761927167,8097,0.238072833,2530,36061019500,0.811804599,7661,0.188195401,1776,0.806786051,2568,0.193213949,615,-0.053847104,-0.664795719,-0.42454955,-0.653716216,5567,5885,1953,0.370702446,-0.011079502
760,0.733040968,13205,0.266959032,4809,36061019600,0.74280754,8985,0.25719246,3111,0.743713328,3549,0.256286672,1223,-0.319575918,-0.605008347,-0.545805207,-0.606878817,8396,5874,2326,0.226229289,0.00187047
761,0.738675958,1272,0.261324042,450,36061019701,0.728487886,872,0.271512114,325,0.711892797,425,0.288107203,172,-0.314465409,-0.512614679,-0.384615385,-0.470769231,822,547,253,0.070149976,-0.041845448
762,0.745071068,1625,0.254928932,556,36061019702,0.725818182,998,0.274181818,377,0.735674677,398,0.264325323,143,-0.385846154,-0.601202405,-0.474801061,-0.620689655,1069,621,255,0.088954907,0.01948725
763,0.729388625,4450,0.270611375,1651,36061019800,0.744372574,2877,0.255627426,988,0.678024691,1373,0.321975309,652,-0.353483146,-0.522766771,-0.671052632,-0.340080972,2799,1889,721,0.317569486,-0.182685799
764,0.733263598,6309,0.266736402,2295,36061019900,0.729383358,3927,0.270616642,1457,0.736990155,2096,0.263009845,748,-0.377555873,-0.466259231,-0.575154427,-0.486616335,4014,2470,1348,0.197598554,0.020357104
765,0.748551272,5942,0.251448728,1996,36061020000,0.755138957,4592,0.244861043,1489,0.728060672,2016,0.271939328,753,-0.22719623,-0.56097561,-0.340496978,-0.494291471,3946,3103,1263,0.113300748,-0.066684139
766,0.586751976,1559,0.413248024,1098,36061020101,0.634130982,1007,0.365869018,581,0.521666667,313,0.478333333,287,-0.354073124,-0.68917577,-0.889845095,-0.506024096,461,426,26,0.535771971,-0.183151673
767,0.811727164,2035,0.188272836,472,36061020102,0.791644059,1459,0.208355941,384,0.79706275,597,0.20293725,152,-0.283046683,-0.590815627,-0.229166667,-0.604166667,1563,1075,445,-0.053880016,0.01335104
768,0.603846592,5306,0.396153408,3481,36061020300,0.565129039,2781,0.434870961,2140,0.563763066,809,0.436236934,626,-0.475876366,-0.709097447,-0.626635514,-0.707476636,1825,641,183,0.150759148,-0.001620811
769,0.645069,3833,0.354931,2109,36061020500,0.606936416,1890,0.393063584,1224,0.654385965,746,0.345614035,394,-0.506913645,-0.605291005,-0.723039216,-0.678104575,1724,666,352,0.216125571,0.07281357
770,0.795351474,2806,0.204648526,722,36061020600,0.811885085,2063,0.188114915,478,0.797307997,1007,0.202692003,256,-0.264789736,-0.511875909,-0.510460251,-0.464435146,2084,1585,751,0.245670515,-0.047440762
771,0.571837026,800,0.428162974,599,36061020701,0.542857143,494,0.457142857,416,0.488700565,173,0.511299435,181,-0.3825,-0.649797571,-0.439903846,-0.564903846,201,78,-8,0.057403846,-0.084893725
772,0.794215181,4311,0.205784819,1117,36061020800,0.802183687,2498,0.197816313,616,0.763250883,1512,0.236749117,469,-0.420552076,-0.394715773,-0.813311688,-0.238636364,3194,1882,1043,0.392759612,-0.156079409
773,0.773719519,7266,0.226280481,2125,36061020901,0.809076682,4653,0.190923318,1098,0.794990724,1714,0.205009276,442,-0.359620149,-0.631635504,-0.935336976,-0.597449909,5141,3555,1272,0.575716828,-0.034185595
774,0.83639399,1503,0.16360601,294,36061021000,0.848092643,1245,0.151907357,223,0.807848444,597,0.192151556,142,-0.171656687,-0.520481928,-0.31838565,-0.3632287,1209,1022,455,0.146728964,-0.157253228
775,0.780553969,5467,0.219446031,1537,36061021100,0.801993068,3702,0.198006932,914,0.814148179,1945,0.185851821,444,-0.322846168,-0.47460832,-0.681619256,-0.514223195,3930,2788,1501,0.358773088,0.039614875
776,0.812523111,6592,0.187476889,1521,36061021200,0.839710282,5333,0.160289718,1018,0.808660934,2633,0.191339066,623,-0.190989078,-0.506281643,-0.49410609,-0.388015717,5071,4315,2010,0.303117013,-0.118265926
777,0.817666753,3175,0.182333247,708,36061021303,0.782677791,1970,0.217322209,547,0.744165946,861,0.255834054,296,-0.379527559,-0.562944162,-0.294332724,-0.458866545,2467,1423,565,-0.085194835,-0.104077618
778,0.870190275,2058,0.129809725,307,36061021400,0.857438017,1660,0.142561983,276,0.833119384,649,0.166880616,130,-0.193391642,-0.609036145,-0.112318841,-0.528985507,1751,1384,519,-0.081072802,-0.080050637
779,0.826142784,3217,0.173857216,677,36061021500,0.808729595,2279,0.191270405,539,0.813271605,1054,0.186728395,242,-0.291576002,-0.537516455,-0.256029685,-0.551020408,2540,1740,812,-0.035546318,0.013503954
780,0.782113427,6454,0.217886573,1798,36061021600,0.793046013,3809,0.206953987,994,0.795522388,1599,0.204477612,411,-0.409823365,-0.580204778,-0.808853119,-0.586519115,4656,2815,1188,0.399029753,0.006314337
781,0.625291829,3214,0.374708171,1926,36061021703,0.676504298,2361,0.323495702,1129,0.75549806,584,0.24450194,189,-0.265401369,-0.752647183,-0.705934455,-0.832595217,1288,1232,395,0.440533086,0.079948034
782,0.803585657,10085,0.196414343,2465,36061021800,0.821776664,8853,0.178223336,1920,0.832722144,2952,0.167277856,593,-0.122161626,-0.666553711,-0.283854167,-0.691145833,7620,6933,2359,0.16169254,0.024592123
783,0.830674353,6196,0.169325647,1263,36061021900,0.813249572,4272,0.186750428,981,0.790486976,2094,0.209513024,555,-0.310522918,-0.509831461,-0.287461774,-0.434250765,4933,3291,1539,-0.023061144,-0.075580696
784,0.780472507,3733,0.219527493,1050,36061022000,0.798579882,3374,0.201420118,851,0.76874562,1097,0.23125438,330,-0.096169301,-0.674866627,-0.233842538,-0.612220917,2683,2523,767,0.137673237,-0.062645711
785,0.741503268,2269,0.258496732,791,36061022102,0.774283439,1945,0.225716561,567,0.790630975,827,0.209369025,219,-0.142794182,-0.574807198,-0.395061728,-0.613756614,1478,1378,608,0.252267546,0.038949416
786,0.763719706,17994,0.236280294,5567,36061022200,0.795814709,11751,0.204185291,3015,0.792894281,5490,0.207105719,1434,-0.346948983,-0.532805719,-0.846434494,-0.524378109,12427,8736,4056,0.499485511,-0.008427609
787,0.85476092,6203,0.14523908,1054,36061022301,0.870953726,4009,0.129046274,594,0.841408269,2605,0.158591731,491,-0.353699823,-0.350212023,-0.774410774,-0.173400673,5149,3415,2114,0.420710952,-0.17681135
788,0.821357943,1246,0.178642057,271,36061022302,0.851738241,833,0.148261759,145,0.736694678,263,0.263305322,94,-0.331460674,-0.684273709,-0.868965517,-0.351724138,975,688,169,0.537504843,-0.332549572
789,0.809435863,4821,0.190564137,1135,36061022400,0.808060566,3629,0.191939434,862,0.77994429,1400,0.22005571,395,-0.247251608,-0.614218793,-0.316705336,-0.541763341,3686,2767,1005,0.069453729,-0.072455452
790,0.8314812,5462,0.1685188,1107,36061022500,0.860182371,4811,0.139817629,782,0.888255034,2647,0.111744966,333,-0.119187111,-0.449802536,-0.415601023,-0.574168798,4355,4029,2314,0.296413912,0.124366262
791,0.809647718,4045,0.190352282,951,36061022600,0.853048463,3274,0.146951537,564,0.786195286,1401,0.213804714,381,-0.190605686,-0.572083079,-0.686170213,-0.324468085,3094,2710,1020,0.495564527,-0.247614994
792,0.809622431,5082,0.190377569,1195,36061022700,0.824645892,2911,0.175354108,619,0.821428571,1219,0.178571429,265,-0.427194018,-0.581243559,-0.930533118,-0.571890145,3887,2292,954,0.5033391,-0.009353414
793,0.79632857,6854,0.20367143,1753,36061022800,0.812530513,4993,0.187469487,1152,0.785543131,1967,0.214456869,537,-0.27152028,-0.606048468,-0.521701389,-0.533854167,5101,3841,1430,0.250181109,-0.072194301
794,0.856354741,8227,0.143645259,1380,36061022900,0.875022839,4789,0.124977161,684,0.861667744,2666,0.138332256,428,-0.417892306,-0.44330758,-1.01754386,-0.374269006,6847,4105,2238,0.599651554,-0.069038574
795,0.847576352,6050,0.152423648,1088,36061023000,0.876002138,4917,0.123997862,696,0.834080717,2418,0.165919283,481,-0.187272727,-0.50823673,-0.563218391,-0.308908046,4962,4221,1937,0.375945664,-0.199328684
796,0.824808836,4854,0.175191164,1031,36061023100,0.80302267,3188,0.19697733,782,0.835521769,1209,0.164478231,238,-0.343222085,-0.62076537,-0.318414322,-0.695652174,3823,2406,971,-0.024807763,0.074886804
797,0.85493311,8180,0.14506689,1388,36061023200,0.869016698,7026,0.130983302,1059,0.844354018,3320,0.155645982,612,-0.141075795,-0.527469399,-0.310670444,-0.422096317,6792,5967,2708,0.169594649,-0.105373082
798,0.875288684,4927,0.124711316,702,36061023300,0.85799036,2314,0.14200964,383,0.85627081,1543,0.14372919,259,-0.530343008,-0.333189283,-0.832898172,-0.323759791,4225,1931,1284,0.302555164,-0.009429492
799,0.848706686,1739,0.151293314,310,36061023400,0.830745342,1605,0.169254658,327,0.800369686,866,0.199630314,216,-0.077055779,-0.460436137,0.051987768,-0.339449541,1429,1278,650,-0.129043547,-0.120986596
800,0.826671035,2523,0.173328965,529,36061023501,0.832703724,1543,0.167296276,310,0.828263003,844,0.171736997,175,-0.388426476,-0.45301361,-0.706451613,-0.435483871,1994,1233,669,0.318025136,-0.017529739
801,0.752912816,1874,0.247087184,615,36061023502,0.665198238,906,0.334801762,456,0.801111111,721,0.198888889,179,-0.516542156,-0.20419426,-0.348684211,-0.60745614,1259,450,542,-0.167857945,0.40326188
802,0.810867294,6984,0.189132706,1629,36061023600,0.827545615,4218,0.172454385,879,0.73377193,3346,0.26622807,1214,-0.39604811,-0.206733049,-0.853242321,0.381114903,5355,3339,2132,0.457194211,-0.587847952
803,0.856953642,3235,0.143046358,540,36061023700,0.850405876,2200,0.149594124,387,0.87804878,1188,0.12195122,165,-0.319938176,-0.46,-0.395348837,-0.573643411,2695,1813,1023,0.075410661,0.113643411
804,0.725281061,2516,0.274718939,953,36061023801,0.705399388,5069,0.294600612,2117,0.782724252,2356,0.217275748,654,1.014705882,-0.535214046,0.549834672,-0.691072272,1563,2952,1702,0.464871211,0.155858226
805,0.744642857,834,0.255357143,286,36061023802,0.779324056,784,0.220675944,222,0.737516005,576,0.262483995,205,-0.059952038,-0.265306122,-0.288288288,-0.076576577,548,562,371,0.22833625,-0.188729546
806,0.744884632,1711,0.255115368,586,36061023900,0.716273442,1184,0.283726558,469,0.718258767,594,0.281741233,233,-0.308007013,-0.498310811,-0.249466951,-0.503198294,1125,715,361,-0.058540062,0.004887483
807,0.597618035,1405,0.402381965,946,36061024000,0.63573701,1199,0.36426299,687,0.610439211,959,0.389560789,612,-0.146619217,-0.200166806,-0.377001456,-0.109170306,459,512,347,0.230382239,-0.0909965
808,0.839838256,4777,0.160161744,911,36061024100,0.828636959,2529,0.171363041,523,0.841792657,1559,0.158207343,293,-0.470588235,-0.383550811,-0.741873805,-0.439770554,3866,2006,1266,0.27128557,0.056219744
809,0.735770956,4266,0.264229044,1532,36061024200,0.737131964,3480,0.262868036,1241,0.702609552,1427,0.297390448,604,-0.184247539,-0.589942529,-0.234488316,-0.513295729,2734,2239,823,0.050240777,-0.076646799
810,0.748878924,1837,0.251121076,616,36061024301,0.787985866,1115,0.212014134,300,0.781204112,532,0.218795888,149,-0.393032118,-0.522869955,-1.053333333,-0.503333333,1221,815,383,0.660301216,-0.019536622
811,0.807228916,3216,0.192771084,768,36061024302,0.812098682,2403,0.187901318,556,0.80703125,1033,0.19296875,247,-0.252798507,-0.570120682,-0.381294964,-0.555755396,2448,1847,786,0.128496457,-0.014365287
812,0.785684032,11130,0.214315968,3036,36061024500,0.813064193,6485,0.186935807,1491,0.773541037,3327,0.226458963,974,-0.417340521,-0.486969931,-1.036217304,-0.34674715,8094,4994,2353,0.618876783,-0.140222781
813,0.801878219,2647,0.198121781,654,36061024700,0.852760736,3197,0.147239264,552,0.834513274,943,0.165486726,187,0.207782395,-0.705035971,-0.184782609,-0.661231884,1993,2645,756,0.392565004,-0.043804087
814,0.720650211,1197,0.279349789,464,36061024900,0.745079663,795,0.254920337,272,0.676025918,313,0.323974082,150,-0.335839599,-0.606289308,-0.705882353,-0.448529412,733,523,163,0.370042754,-0.157759896
815,0.674036742,8292,0.325963258,4010,36061025100,0.697964145,4594,0.302035855,1988,0.728906999,3041,0.271093001,1131,-0.445972021,-0.33804963,-1.017102616,-0.431086519,4282,2606,1910,0.571130594,0.093036889
816,0.81372549,6557,0.18627451,1501,36061025300,0.791168942,3709,0.208831058,979,0.779389544,2579,0.220610456,730,-0.434344975,-0.30466433,-0.53319714,-0.254341164,5056,2730,1849,0.098852165,-0.050323166
817,0.738781778,4330,0.261218222,1531,36061025500,0.769532207,3142,0.230467793,941,0.771649954,1693,0.228350046,501,-0.274364896,-0.461171229,-0.626992561,-0.467587673,2799,2201,1192,0.352627665,0.006416444
818,0.788165289,11921,0.211834711,3204,36061025700,0.77955344,6878,0.22044656,1945,0.793618267,2711,0.206381733,705,-0.42303498,-0.605844722,-0.647300771,-0.637532134,8717,4933,2006,0.224265791,0.031687411
819,0.821578422,4112,0.178421578,893,36061025900,0.853783784,3159,0.146216216,541,0.83411215,1428,0.16588785,284,-0.2317607,-0.547958215,-0.65064695,-0.475046211,3219,2618,1144,0.41888625,-0.072912004
820,0.81348606,7528,0.18651394,1726,36061026100,0.840451056,3503,0.159548944,665,0.81075398,2699,0.18924602,630,-0.534670563,-0.229517556,-1.595488722,-0.052631579,5802,2838,2069,1.060818159,-0.176885977
821,0.850043029,7902,0.149956971,1394,36061026300,0.847063102,4658,0.152936898,841,0.823971163,2743,0.176028837,586,-0.41052898,-0.411120653,-0.657550535,-0.303210464,6508,3817,2157,0.247021555,-0.107910189
822,0.821053931,6653,0.178946069,1450,36061026500,0.800887021,3431,0.199112979,853,0.824155653,2245,0.175844347,479,-0.4842928,-0.345671816,-0.699882767,-0.438452521,5203,2578,1766,0.215589966,0.092780705
823,0.561423651,489,0.438576349,382,36061026700,0.623608018,280,0.376391982,169,0.570512821,178,0.429487179,134,-0.427402863,-0.364285714,-1.26035503,-0.207100592,107,111,44,0.832952167,-0.157185123
824,0.798707201,7908,0.201292799,1993,36061026900,0.835498628,4566,0.164501372,899,0.806728459,2350,0.193271541,563,-0.422610015,-0.485326325,-1.216907675,-0.37374861,5915,3667,1787,0.79429766,-0.111577715
825,0.837626313,8455,0.162373687,1639,36061027100,0.864433532,4929,0.135566468,773,0.82690635,2852,0.17309365,597,-0.417031342,-0.421383648,-1.120310479,-0.227684347,6816,4156,2255,0.703279136,-0.193699301
826,0.812419974,3807,0.187580026,879,36061027300,0.856376393,4150,0.143623607,696,0.804272014,1845,0.195727986,449,0.090097189,-0.555421687,-0.262931034,-0.354885057,2928,3454,1396,0.353028224,-0.200536629
827,0.73880597,297,0.26119403,105,36061027500,0.78968254,199,0.21031746,53,0.610294118,83,0.389705882,53,-0.32996633,-0.582914573,-0.981132075,0,192,146,30,0.651165746,-0.582914573
828,0.839829303,2952,0.160170697,563,36061027700,0.84508492,1642,0.15491508,301,0.823529412,1008,0.176470588,216,-0.443766938,-0.386114495,-0.870431894,-0.282392027,2389,1341,792,0.426664956,-0.103722468
829,0.844889654,5398,0.155110346,991,36061027900,0.852491861,3404,0.147508139,589,0.844586948,2239,0.155413052,412,-0.369396073,-0.342244418,-0.682512733,-0.300509338,4407,2815,1827,0.313116661,-0.04173508
